ContentDatabase,CustomMaster_IsCustomized,CustomMasterLeafName,CustomMasterUrl,CustomMasterUrlStatus,Master_IsCustomized,MasterLeafName,MasterUrl,MasterUrlStatus,SiteCollection,SiteCollectionOwner,SolutionName,WebApplication,WebUrl
My_Content_01,False,seattle.master,/sites/AccentureTransformationTesting/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/AccentureTransformationTesting/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/AccentureTransformationTesting,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/AccentureTransformationTesting
My_Content_01,False,Aviva-v4.master,/sites/AmasterpageTest/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/AmasterpageTest/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/AmasterpageTest,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/AmasterpageTest
My_Content_01,False,contoso.master,/sites/AnubhavPublishing/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/AnubhavPublishing/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/AnubhavPublishing,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/AnubhavPublishing/Pub1
My_Content_01,False,seattle.master,/sites/ConstosoTemplate1/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/ConstosoTemplate1/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/ConstosoTemplate1,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ConstosoTemplate1
My_Content_01,False,contoso.master,/sites/DemoContosoPublishing/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/DemoContosoPublishing/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/DemoContosoPublishing,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/DemoContosoPublishing
My_Content_01,False,Aviva-v4.master,/sites/dev2/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/dev2/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/dev2,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/dev2
My_Content_01,False,seattle.master,/sites/DiscoveryTool/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/DiscoveryTool/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/DiscoveryTool,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/DiscoveryTool
My_Content_01,False,contoso.master,/sites/GhostableContosoPublishingSite/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/GhostableContosoPublishingSite/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/GhostableContosoPublishingSite,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/GhostableContosoPublishingSite
My_Content_01,False,Aviva-v4.master,/sites/ListForm/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListForm/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListForm,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListForm
My_Content_01,False,Aviva-v4.master,/sites/ListFormDemo/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListFormDemo/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListFormDemo,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListFormDemo
My_Content_01,False,Aviva-v4.master,/sites/ListFormDemos/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListFormDemos/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListFormDemos,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListFormDemos
My_Content_01,False,Aviva-v4.master,/sites/ListTask/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListTask/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListTask,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListTask
My_Content_01,False,contoso.master,/sites/PocContosoTeamSite/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/PocContosoTeamSite/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/PocContosoTeamSite,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/PocContosoTeamSite
My_Content_01,False,contoso.master,/sites/SudhaContosoPublishingSite/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/SudhaContosoPublishingSite/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/SudhaContosoPublishingSite,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/SudhaContosoPublishingSite
My_Content_01,False,seattle.master,/sites/SudhaContosoTeamSite/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/SudhaContosoTeamSite/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/SudhaContosoTeamSite,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/SudhaContosoTeamSite
My_Content_01,False,Aviva-v4.master,/sites/Test1/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/Test1/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/Test1,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/Test1
My_Content_01,False,Aviva-v4.master,/sites/Test2/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/Test2/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/Test2,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/Test2
My_Content_01,False,seattle.master,/sites/TestAccesntureWebPartIssue/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestAccesntureWebPartIssue/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestAccesntureWebPartIssue,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestAccesntureWebPartIssue
My_Content_01,False,seattle.master,/sites/TestAccesntureWebPartIssue/subsite/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestAccesntureWebPartIssue/subsite/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestAccesntureWebPartIssue,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestAccesntureWebPartIssue/subsite
My_Content_01,False,contoso.master,/sites/TestContentTypesRemovalPublishing/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/TestContentTypesRemovalPublishing/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/TestContentTypesRemovalPublishing,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContentTypesRemovalPublishing
My_Content_01,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoPublishingSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoPublishingSite/childSite
My_Content_01,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoPublishingSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoPublishingSite/DefaultSUBWiki
My_Content_01,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoPublishingSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoPublishingSite/SubSite
My_Content_01,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoPublishingSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoPublishingSite/WebPart-AppPart
My_Content_01,False,contoso.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/contoso.master,true,False,contoso.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestContosoPublishingSite,N/A,@Master :contoso.intranet.wsp@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoPublishingSite
My_Content_01,False,contoso.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/contoso.master,true,False,contoso.master,/sites/TestContosoPublishingSite/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestContosoPublishingSite,N/A,@Master :contoso.intranet.wsp@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoPublishingSite/asdfasdf
My_Content_01,False,contoso.master,/sites/TestcontosopublishingsiteForTransformationUnghostTools/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/TestcontosopublishingsiteForTransformationUnghostTools/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools
My_Content_01,False,seattle.master,/sites/TestContosoTeamParent_2/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestContosoTeamParent_2/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestContosoTeamParent_2,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoTeamParent_2
My_Content_01,False,Aviva-v4.master,/sites/TestContosoTeamSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoTeamSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoTeamSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoTeamSite/ChildSite
My_Content_01,False,Aviva-v4.master,/sites/TestContosoTeamSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoTeamSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoTeamSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoTeamSite/TeamC1
My_Content_01,False,Aviva-v4.master,/sites/TestContosoTeamSite/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestContosoTeamSite/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestContosoTeamSite,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoTeamSite/WebPart-AppPart
My_Content_01,False,seattle.master,/sites/TestContosoTeamSite/TestChildContosoTeamSite/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestContosoTeamSite/TestChildContosoTeamSite/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestContosoTeamSite,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoTeamSite/TestChildContosoTeamSite
My_Content_01,False,seattle.master,/sites/TestContosoTeamSite/TestChildPubSIte/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestContosoTeamSite/TestChildPubSIte/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestContosoTeamSite,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestContosoTeamSite/TestChildPubSIte
My_Content_01,False,contoso.master,/sites/TestingUnghostingTool/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/TestingUnghostingTool/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/TestingUnghostingTool,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestingUnghostingTool
My_Content_01,False,Aviva-v4.master,/sites/TestSearch/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TestSearch/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TestSearch,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestSearch
My_Content_01,False,seattle.master,/sites/TestSiteColumnRemoval/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestSiteColumnRemoval/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestSiteColumnRemoval,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestSiteColumnRemoval
My_Content_01,False,seattle.master,/sites/TestTeamSiteParent2/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestTeamSiteParent2/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestTeamSiteParent2,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestTeamSiteParent2
My_Content_01,False,seattle.master,/sites/TestUnghostToolsForTransformationTool/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/TestUnghostToolsForTransformationTool/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/TestUnghostToolsForTransformationTool,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TestUnghostToolsForTransformationTool
My_Content_01,False,Aviva-v4.master,/sites/testv/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/testv/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/testv,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/testv
My_Content_01,False,Aviva-v4.master,/sites/TMaster2publishing/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/TMaster2publishing/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/TMaster2publishing,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/TMaster2publishing
My_Content_01,False,MyCustom.master,/sites/vidhiTest12/_catalogs/masterpage/MyCustom.master,true,False,MyCustom.master,/sites/vidhiTest12/_catalogs/masterpage/MyCustom.master,true,https://mysite.poc.com/sites/vidhiTest12,N/A,@Master :ftcmasterpageone.wsp@CustomMaster: ftcmasterpageone.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/vidhiTest12
My_Content_02,False,seattle.master,/sites/AccentureTransformationTesting/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/AccentureTransformationTesting/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/AccentureTransformationTesting,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/AccentureTransformationTesting
My_Content_02,False,Aviva-v4.master,/sites/AmasterpageTest/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/AmasterpageTest/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/AmasterpageTest,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/AmasterpageTest
My_Content_02,False,contoso.master,/sites/AnubhavPublishing/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/AnubhavPublishing/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/AnubhavPublishing,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/AnubhavPublishing/Pub1
My_Content_02,False,seattle.master,/sites/ConstosoTemplate1/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/ConstosoTemplate1/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/ConstosoTemplate1,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ConstosoTemplate1
My_Content_02,False,contoso.master,/sites/DemoContosoPublishing/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/DemoContosoPublishing/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/DemoContosoPublishing,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/DemoContosoPublishing
My_Content_02,False,Aviva-v4.master,/sites/dev2/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/dev2/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/dev2,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/dev2
My_Content_02,False,seattle.master,/sites/DiscoveryTool/_catalogs/masterpage/seattle.master,false,False,contoso.master,/sites/DiscoveryTool/_catalogs/masterpage/contoso.master,true,https://mysite.poc.com/sites/DiscoveryTool,N/A,@Master :contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/DiscoveryTool
My_Content_02,False,contoso.master,/sites/GhostableContosoPublishingSite/_catalogs/masterpage/contoso.master,true,False,seattle.master,/sites/GhostableContosoPublishingSite/_catalogs/masterpage/seattle.master,false,https://mysite.poc.com/sites/GhostableContosoPublishingSite,N/A,@CustomMaster: contoso.intranet.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/GhostableContosoPublishingSite
My_Content_02,False,Aviva-v4.master,/sites/ListForm/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListForm/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListForm,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListForm
My_Content_02,False,Aviva-v4.master,/sites/ListFormDemo/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListFormDemo/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListFormDemo,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListFormDemo
My_Content_02,False,Aviva-v4.master,/sites/ListFormDemos/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListFormDemos/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListFormDemos,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListFormDemos
My_Content_02,False,Aviva-v4.master,/sites/ListTask/_catalogs/masterpage/Aviva-v4.master,true,False,Aviva-v4.master,/sites/ListTask/_catalogs/masterpage/Aviva-v4.master,true,https://mysite.poc.com/sites/ListTask,N/A,@Master :aviva.oneintranet.solution.web.wsp@CustomMaster: aviva.oneintranet.solution.web.wsp,https://mysite.poc.com/,https://mysite.poc.com/sites/ListTask
