ContentDatabase,ContentTypeDeleteTransactionId,ContentTypeId,ContentTypeName,ContentTypeScope,CTFeatureIDFromDefinition,isFromFeature,ResourceDir,SiteCollection,SolutionId,SolutionName,Source,WebApplication,WebUrl
Portal_Content_01,0x,0x010089EC8861D2E04CD0A8E875B2F8A809D3,WSP_SiteCT1,https://intranet.poc.com/sites/vidhiTest7,N/A,True,WSP_SiteCT1,https://intranet.poc.com/sites/vidhiTest7,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest7
Portal_Content_01,0x,0x010089EC8861D2E04CD0A8E875B2F8A809D3,WSP_SiteCT1,https://intranet.poc.com/sites/vidhitest8,N/A,True,WSP_SiteCT1,https://intranet.poc.com/sites/vidhitest8,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhitest8
Portal_Content_01,0x,0x010089EC8861D2E04CD0A8E875B2F8A809D3,WSP_SiteCT1,https://intranet.poc.com/sites/vidhiTest9/Sub2/Sub3/Sub4,N/A,True,WSP_SiteCT1,https://intranet.poc.com/sites/vidhiTest9,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest9/Sub2/Sub3/Sub4
Portal_Content_01,0x,0x01005F15C3FC33544386B452B66044ABC813,ContentType2,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,ContentType2,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,customnewfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x01008ED6AA250E7544DFA9C8E61A1ED27695,ContentType1,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,ContentType1,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,customnewfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x0100AD846BE4B86B4EC7B00D7130D2CF6E05,Company,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,Company,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,customsitecolumnandcontenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x0100AD846BE4B86B4EC7B00D7130D2CF6E05,Company,https://intranet.poc.com/sites/testSite,N/A,True,Company,https://intranet.poc.com/sites/testSite,N/A,customsitecolumnandcontenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/testSite
Portal_Content_01,0x,0x0100AD846BE4B86B4EC7B00D7130D2CF6E05,Company,https://intranet.poc.com/sites/testSite2,N/A,True,Company,https://intranet.poc.com/sites/testSite2,N/A,customsitecolumnandcontenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/testSite2
Portal_Content_01,0x,0x0100AD846BE4B86B4EC7B00D7130D2CF6E05,Company,https://intranet.poc.com/sites/vidhiTest4,N/A,True,Company,https://intranet.poc.com/sites/vidhiTest4,N/A,customsitecolumnandcontenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest4
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/Anubhav_02Oct_3,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/Anubhav_02Oct_3,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/Anubhav_02Oct_3
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/RajField1,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/RajField1,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/RajField1
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/RajTeam4,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/RajTeam4,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam4
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/RajTeam5,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/RajTeam5,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam5
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/SampleAppCSOM,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/SampleAppCSOM,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/SudhaField1,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/SudhaField1,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaField1
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/SudhaTeam2,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/SudhaTeam2,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaTeam2
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest10,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest10,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest10
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest11,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest11,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest11
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest2,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest2,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest2
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest3,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest3,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest3
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest4,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest4,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest4
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest5,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest5,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest5
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest6,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest6,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest6
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest7,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest7,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest7
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhitest8,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhitest8,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhitest8
Portal_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest9/Sub2/Sub3/Sub4,N/A,True,WSP_SiteCT2,https://intranet.poc.com/sites/vidhiTest9,N/A,customfield.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest9/Sub2/Sub3/Sub4
Portal_Content_01,0x,0x0100E321C5DA35E5449F9A298CE0D8D600FC,CT1,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,CT1,https://intranet.poc.com/sites/DiscoveryTool,N/A,erct.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x0100E321C5DA35E5449F9A298CE0D8D600FC00D93BF89C36304203BF89F062F718CBC6,CT2,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,CT2,https://intranet.poc.com/sites/DiscoveryTool,N/A,erct.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x010400069AB2346B6241699E565C8E004F2F4E,Custom Announcement,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,Custom Announcement,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,eventreceivers.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x0120D520002228EBDE71841343B23171CE351F7D39,Test Doc Set,https://intranet.poc.com/sites/TestContosoTeamSite,N/A,True,Test Doc Set,https://intranet.poc.com/sites/TestContosoTeamSite,N/A,docsetprovisioning.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite
Portal_Content_01,0x,0x01002F65DFBEABA84A788B96DE6BBBDD9F93,FTCCT28,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,FTCCT28,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,ftcctandsc.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x01002F65DFBEABA84A788B96DE6BBBDD9F93,FTCCT28,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,FTCCT28,https://intranet.poc.com/sites/DiscoveryTool,N/A,ftcctandsc.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x01002F65DFBEABA84A788B96DE6BBBDD9F93,FTCCT28,https://intranet.poc.com/sites/Publishing,N/A,True,FTCCT28,https://intranet.poc.com/sites/Publishing,N/A,ftcctandsc.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,0x,0x01003365B58939354D2D937A2F67411DB39A,FTCCT,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,FTCCT,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,ftcctsc.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x010047ED55D4AD71454E9AC8A01B2691E64C,FTCScanContentType,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,FTCScanContentType,https://intranet.poc.com/sites/DiscoveryTool,N/A,ftcmasterpageone.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x0100B9786769468A4BA69F9F83BD4043A819,BookContentType,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,BookContentType,https://intranet.poc.com/sites/DiscoveryTool,N/A,isbn_field_type.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x0100B9786769468A4BA69F9F83BD4043A819,BookContentType,https://intranet.poc.com/sites/Publishing,N/A,True,BookContentType,https://intranet.poc.com/sites/Publishing,N/A,isbn_field_type.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,0x,0x010030E991C99016456791EAABDF246F0F85,PMFTCCT,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscovery,N/A,True,PMFTCCT,https://intranet.poc.com/sites/DiscoveryTool,N/A,pmftccontenttypesitecolumn.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscovery
Portal_Content_01,0x,0x010030E991C99016456791EAABDF246F0F85,PMFTCCT,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscoveryDelete,N/A,True,PMFTCCT,https://intranet.poc.com/sites/DiscoveryTool,N/A,pmftccontenttypesitecolumn.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscoveryDelete
Portal_Content_01,0x,0x010030E991C99016456791EAABDF246F0F85,PMFTCCT,https://intranet.poc.com/sites/Publishing,N/A,True,PMFTCCT,https://intranet.poc.com/sites/Publishing,N/A,pmftccontenttypesitecolumn.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/dd,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://intranet.poc.com/sites/dd,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/dd
Portal_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/rajdev,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://intranet.poc.com/sites/rajdev,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/rajdev
Portal_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/TestTeamSiteParent2,N/A,True,PlanetCT,https://intranet.poc.com/sites/TestTeamSiteParent2,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestTeamSiteParent2
Portal_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,SunCT,https://intranet.poc.com/sites/DiscoveryTool,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/vidhiTest10,N/A,True,SunCT,https://intranet.poc.com/sites/vidhiTest10,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest10
Portal_Content_01,0x,0x0100FC21796D4D1E408EBF628BEED1015CC8,RCT,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,True,RCT,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,rashctsc.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,0x,0x01004E72DF2AE9104B04BE5147F8B2D7A40E,SampleCTERCT,https://intranet.poc.com/sites/DiscoveryTool,{d410e817-6255-4fc0-928f-2ac6e16ce56c},True,SampleCTERCT,https://intranet.poc.com/sites/DiscoveryTool,N/A,samplecterenv.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x01004188D4DBF39A40FB9D2DC1B3E5731E81,CT10,https://intranet.poc.com/sites/DiscoveryTool,N/A,True,CT10,https://intranet.poc.com/sites/DiscoveryTool,N/A,sitecolumncontenttypetesting.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF39007A5224C9C2804A46B028C4F78283A2CB,"$Resources:SPWorld_News,NewsContentType;",https://intranet.poc.com/sites/DiscoveryTool,N/A,True,News Content Type,https://intranet.poc.com/sites/DiscoveryTool,N/A,spworld.news.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF39007A5224C9C2804A46B028C4F78283A2CB,"$Resources:SPWorld_News,NewsContentType;",https://intranet.poc.com/sites/Publishing,N/A,True,News Content Type,https://intranet.poc.com/sites/Publishing,N/A,spworld.news.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_02,0x,0x0100253FB81B191B4A1EBBB5A2CD1F394AAB,TestContentType,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,TestContentType,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x01003A8A3BA2226E44C79C6F074E06C446E7,PersonalInfo,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,PersonalInfo,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x01007F771F25B12C41FBBA27540978FF0E2E,CTUsage,https://intranet.poc.com/sites/TestPubSite,N/A,True,CTUsage,https://intranet.poc.com/sites/TestPubSite,N/A,contenttypeusagetesting.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPubSite
Portal_Content_02,0x,0x0100A0472AC58DBC4712B904F87C68C3DB4D,NoChoiceColumn_Item,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,NoChoiceColumn_Item,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x0101000728167CD9C94899925BA69C4AF6743E,Financial Document,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,Financial Document,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x0101000728167CD9C94899925BA69C4AF6743E01,Invoice,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,Invoice,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x0101000728167CD9C94899925BA69C4AF6743E02,PurchaseOrder,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,PurchaseOrder,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x0100DF74589D2B51A040A5E5534BEA9ACDB2,ItemWithAuditingPolicy,https://intranet.poc.com/sites/DcCenterSC1,N/A,True,ItemWithAuditingPolicy,https://intranet.poc.com/sites/DcCenterSC1,N/A,createcustompolicies.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcCenterSC1
Portal_Content_02,0x,0x0100ED6AA2E224D2E849AC3315D40378E039,ItemWithPolicy,https://intranet.poc.com/sites/DcCenterSC1,N/A,True,ItemWithPolicy,https://intranet.poc.com/sites/DcCenterSC1,N/A,createcustompolicies.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcCenterSC1
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/AnubhavDocCenter,N/A,True,Contoso Document,https://intranet.poc.com/sites/AnubhavDocCenter,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavDocCenter
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/AnubhavDocCenter3,N/A,True,Contoso Document,https://intranet.poc.com/sites/AnubhavDocCenter3,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavDocCenter3
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DcCenterSC1,N/A,True,Contoso Document,https://intranet.poc.com/sites/DcCenterSC1,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcCenterSC1
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DcDemo1,N/A,True,Contoso Document,https://intranet.poc.com/sites/DcDemo1,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DcDemo2,N/A,True,Contoso Document,https://intranet.poc.com/sites/DcDemo2,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo2
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DcDemo3,N/A,True,Contoso Document,https://intranet.poc.com/sites/DcDemo3,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo3
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DemoSite1,N/A,True,Contoso Document,https://intranet.poc.com/sites/DemoSite1,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DemoSite1
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DemoSite2,N/A,True,Contoso Document,https://intranet.poc.com/sites/DemoSite2,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DemoSite2
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/DocCenterSC,N/A,True,Contoso Document,https://intranet.poc.com/sites/DocCenterSC,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DocCenterSC
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/HariEdoc1,N/A,True,Contoso Document,https://intranet.poc.com/sites/HariEdoc1,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/HariEdoc1
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/RashBlog,N/A,True,Contoso Document,https://intranet.poc.com/sites/RashBlog,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/RashBlog
