ContentDatabase,ContentTypeDeleteTransactionId,ContentTypeId,ContentTypeName,ContentTypeScope,CTFeatureIDFromDefinition,isFromFeature,ResourceDir,SiteCollection,SolutionId,SolutionName,Source,WebApplication,WebUrl
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,Contoso Document,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/TestPubSite,N/A,True,Contoso Document,https://intranet.poc.com/sites/TestPubSite,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPubSite
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/WebPartPubSite,N/A,True,Contoso Document,https://intranet.poc.com/sites/WebPartPubSite,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/WebPartPubSite
Portal_Content_02,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://intranet.poc.com/sites/WebPartTeamSite,N/A,True,Contoso Document,https://intranet.poc.com/sites/WebPartTeamSite,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/WebPartTeamSite
Portal_Content_02,0x,0x010100C32DDAB6381C44868DCD5ADC4A5307D6,ContosoLibraryContentType,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,ContosoLibraryContentType,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF390064DEA0F50FC8C147B0B6EA0636C4A7D4008FCDC60EFAAD413DA3C18434003726F5,Contoso Web Page,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,Contoso Web Page,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,contoso.intranet.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x010060C34C5995B20A45BB7B90E7829B53BC,ItemWithPolicies,https://intranet.poc.com/sites/DcCenterSC1,N/A,True,ItemWithPolicies,https://intranet.poc.com/sites/DcCenterSC1,N/A,createcustompolicies.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcCenterSC1
Portal_Content_02,0x,0x010076B2573409FB422AB323091BA84FA2CA,CustomCTVS,https://intranet.poc.com/sites/CTERTesting,N/A,True,CustomCTVS,https://intranet.poc.com/sites/CTERTesting,N/A,customctvs.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
Portal_Content_02,0x,0x010076B2573409FB422AB323091BA84FA2CA,CustomCTVS,https://intranet.poc.com/sites/HariPoc2,N/A,True,CustomCTVS,https://intranet.poc.com/sites/HariPoc2,N/A,customctvs.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2
Portal_Content_02,0x,0x0100C1B4F77D0FCBD34B8CFC8AC9C4841818,ItemWithPolicySchedule,https://intranet.poc.com/sites/DcCenterSC1,N/A,True,ItemWithPolicySchedule,https://intranet.poc.com/sites/DcCenterSC1,N/A,createcustompolicies.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcCenterSC1
Portal_Content_02,0x,0x0100E321C5DA35E5449F9A298CE0D8D600FC,CT1,https://intranet.poc.com/sites/AnubhavCTER_1,N/A,True,CT1,https://intranet.poc.com/sites/AnubhavCTER_1,N/A,erct.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_1
Portal_Content_02,0x,0x0100E321C5DA35E5449F9A298CE0D8D600FC,CT1,https://intranet.poc.com/sites/AnubhavCTER_2,N/A,True,CT1,https://intranet.poc.com/sites/AnubhavCTER_2,N/A,erct.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_2
Portal_Content_02,0x,0x0100E321C5DA35E5449F9A298CE0D8D600FC00D93BF89C36304203BF89F062F718CBC6,CT2,https://intranet.poc.com/sites/AnubhavCTER_1,{6633bed0-6d85-4517-bdae-71c0f556b2e4},True,CT2,https://intranet.poc.com/sites/AnubhavCTER_1,N/A,erct.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_1
Portal_Content_02,0x,0x0100E321C5DA35E5449F9A298CE0D8D600FC00D93BF89C36304203BF89F062F718CBC6,CT2,https://intranet.poc.com/sites/AnubhavCTER_2,{6633bed0-6d85-4517-bdae-71c0f556b2e4},True,CT2,https://intranet.poc.com/sites/AnubhavCTER_2,N/A,erct.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_2
Portal_Content_02,0x,0x0120D520002228EBDE71841343B23171CE351F7D39,Test Doc Set,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,True,Test Doc Set,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2,N/A,docsetprovisioning.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite_bckup2
Portal_Content_02,0x,0x010047ED55D4AD71454E9AC8A01B2691E64C,FTCScanContentType,https://intranet.poc.com/sites/TestPubSite,N/A,True,FTCScanContentType,https://intranet.poc.com/sites/TestPubSite,N/A,ftcmasterpageone.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPubSite
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/CTERTesting,N/A,True,CTWithER,https://intranet.poc.com/sites/CTERTesting,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/AnubhavCTER_1,N/A,True,PlanetCT,https://intranet.poc.com/sites/AnubhavCTER_1,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_1
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/AnubhavDocCenter3,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://intranet.poc.com/sites/AnubhavDocCenter3,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavDocCenter3
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/DcDemo3,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://intranet.poc.com/sites/DcDemo3,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo3
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/DemoSite2,N/A,True,PlanetCT,https://intranet.poc.com/sites/DemoSite2,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/DemoSite2
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/HariEdoc1,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://intranet.poc.com/sites/HariEdoc1,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/HariEdoc1
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/PriyaTestSiteTemplate,N/A,True,PlanetCT,https://intranet.poc.com/sites/PriyaTestSiteTemplate,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/PriyaTestSiteTemplate
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/RashBlog,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://intranet.poc.com/sites/RashBlog,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/RashBlog
Portal_Content_02,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://intranet.poc.com/sites/HariPoc2,N/A,True,SunCT,https://intranet.poc.com/sites/HariPoc2,N/A,planetctwither.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2
Portal_Content_02,0x,0x01004E72DF2AE9104B04BE5147F8B2D7A40E,SampleCTERCT,https://intranet.poc.com/sites/CTERTesting,{d410e817-6255-4fc0-928f-2ac6e16ce56c},True,SampleCTERCT,https://intranet.poc.com/sites/CTERTesting,N/A,samplecterenv.wsp,Source-CustomContentType,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
Team_Content_01,0x,0x01004CFFB3E3E2524A529F068196C8326964,EventReceiverEnabledContentType,https://teams.poc.com/sites/DTTesting,N/A,True,EventReceiverEnabledContentType,https://teams.poc.com/sites/DTTesting,N/A,anubhavcontenttypeer.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100253FB81B191B4A1EBBB5A2CD1F394AAB,TestContentType,https://teams.poc.com/sites/DTTesting,N/A,True,TestContentType,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x01003A8A3BA2226E44C79C6F074E06C446E7,PersonalInfo,https://teams.poc.com/sites/DTTesting,N/A,True,PersonalInfo,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100A0472AC58DBC4712B904F87C68C3DB4D,NoChoiceColumn_Item,https://teams.poc.com/sites/DTTesting,N/A,True,NoChoiceColumn_Item,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0101000728167CD9C94899925BA69C4AF6743E,Financial Document,https://teams.poc.com/sites/DTTesting,N/A,True,Financial Document,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0101000728167CD9C94899925BA69C4AF6743E01,Invoice,https://teams.poc.com/sites/DTTesting,N/A,True,Invoice,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0101000728167CD9C94899925BA69C4AF6743E02,PurchaseOrder,https://teams.poc.com/sites/DTTesting,N/A,True,PurchaseOrder,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100B7141ED0D28449EFA557F1CD60D4D561,OverwriteContentType_Item2,https://teams.poc.com/sites/DTTesting,N/A,True,OverwriteContentType_Item2,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100E63C6295389443FDA75BA0DED08BFA2E,OverwriteContentType_Item1,https://teams.poc.com/sites/DTTesting,N/A,True,OverwriteContentType_Item1,https://teams.poc.com/sites/DTTesting,N/A,contoso.contenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://teams.poc.com/sites/PMTTestPSONE,N/A,True,Contoso Document,https://teams.poc.com/sites/PMTTestPSONE,N/A,contoso.intranet.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://teams.poc.com/sites/RashTeamSiteOne,N/A,True,Contoso Document,https://teams.poc.com/sites/RashTeamSiteOne,N/A,contoso.intranet.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF390064DEA0F50FC8C147B0B6EA0636C4A7D4008FCDC60EFAAD413DA3C18434003726F5,Contoso Web Page,https://teams.poc.com/sites/PMTTestPSONE,N/A,True,Contoso Web Page,https://teams.poc.com/sites/PMTTestPSONE,N/A,contoso.intranet.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF390064DEA0F50FC8C147B0B6EA0636C4A7D4008FCDC60EFAAD413DA3C18434003726F5,Contoso Web Page,https://teams.poc.com/sites/RashTeamSiteOne,N/A,True,Contoso Web Page,https://teams.poc.com/sites/RashTeamSiteOne,N/A,contoso.intranet.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,0x,0x01007A0607C4D80641D1A8C5EAC20E87DF43,CTName,https://teams.poc.com/sites/DTTesting,N/A,True,CTName,https://teams.poc.com/sites/DTTesting,N/A,ctscanalysisforpmt.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x01007A0607C4D80641D1A8C5EAC20E87DF43,CTName,https://teams.poc.com/sites/HariCTFIX1,N/A,True,CTName,https://teams.poc.com/sites/HariCTFIX1,N/A,ctscanalysisforpmt.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/HariCTFIX1
Team_Content_01,0x,0x01007A0607C4D80641D1A8C5EAC20E87DF43,CTName,https://teams.poc.com/sites/RashDevSiteOne,N/A,True,CTName,https://teams.poc.com/sites/RashDevSiteOne,N/A,ctscanalysisforpmt.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
Team_Content_01,0x,0x010089EC8861D2E04CD0A8E875B2F8A809D3,WSP_SiteCT1,https://teams.poc.com/sites/DTTesting,N/A,True,WSP_SiteCT1,https://teams.poc.com/sites/DTTesting,N/A,customfield.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x010089EC8861D2E04CD0A8E875B2F8A809D3,WSP_SiteCT1,https://teams.poc.com/sites/PreMtTesting,N/A,True,WSP_SiteCT1,https://teams.poc.com/sites/PreMtTesting,N/A,customfield.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/PreMtTesting
Team_Content_01,0x,0x010098E8FFD18F1D4129AF413611213EDECC,CTFTC1,https://teams.poc.com/sites/RashDevSiteOne,N/A,True,CTFTC1,https://teams.poc.com/sites/RashDevSiteOne,N/A,ctfromftc.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
Team_Content_01,0x,0x01002069D80D8A1048CF94FE0B30A3B9C3B5,DivTestCustomContentTypeCFTST,https://teams.poc.com/sites/divTestSite,N/A,True,DivTestCustomContentTypeCFTST,https://teams.poc.com/sites/divTestSite,N/A,divcustomfieldtype2.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/divTestSite
Team_Content_01,0x,0x01004049D37483AE4050881BA4309A2F3D74,DivTestCustomContentTypeOBFTST,https://teams.poc.com/sites/divTestSite,N/A,True,DivTestCustomContentTypeOBFTST,https://teams.poc.com/sites/divTestSite,N/A,divcustomfieldtype2.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/divTestSite
Team_Content_01,0x,0x0100AD846BE4B86B4EC7B00D7130D2CF6E05,Company,https://teams.poc.com/sites/DTTesting,N/A,True,Company,https://teams.poc.com/sites/DTTesting,N/A,customsitecolumnandcontenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://teams.poc.com/sites/DTTesting,N/A,True,WSP_SiteCT2,https://teams.poc.com/sites/DTTesting,N/A,customfield.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100B08DD966F8B44D0D9FE18B79CA282F74,WSP_SiteCT2,https://teams.poc.com/sites/PreMtTesting,N/A,True,WSP_SiteCT2,https://teams.poc.com/sites/PreMtTesting,N/A,customfield.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/PreMtTesting
Team_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF390098DB77BE8C674E3883ACD098B7C9449F,PLContentType,https://teams.poc.com/sites/PMTTestPSONE,N/A,True,PLContentType,https://teams.poc.com/sites/PMTTestPSONE,N/A,discpltest.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF390098DB77BE8C674E3883ACD098B7C9449F,PLContentType,https://teams.poc.com/sites/RashTeamSiteOne,N/A,True,PLContentType,https://teams.poc.com/sites/RashTeamSiteOne,N/A,discpltest.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,0x,0x010400069AB2346B6241699E565C8E004F2F4E,Custom Announcement,https://teams.poc.com/sites/DTTesting,N/A,True,Custom Announcement,https://teams.poc.com/sites/DTTesting,N/A,eventreceivers.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x01002F65DFBEABA84A788B96DE6BBBDD9F93,FTCCT28,https://teams.poc.com/sites/DTTesting,N/A,True,FTCCT28,https://teams.poc.com/sites/DTTesting,N/A,ftcctandsc.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x01003365B58939354D2D937A2F67411DB39A,FTCCT,https://teams.poc.com/sites/DTTesting,N/A,True,FTCCT,https://teams.poc.com/sites/DTTesting,N/A,ftcctsc.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x010033DA294322684266A859ED7E5F018570,CTWithoutSC,https://teams.poc.com/sites/RashDevSiteOne,N/A,True,CTWithoutSC,https://teams.poc.com/sites/RashDevSiteOne,N/A,ftccontenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
Team_Content_01,0x,0x0100D6511658D45A48DD83F582D44965CC50,CTWithSC,https://teams.poc.com/sites/RashDevSiteOne,N/A,True,CTWithSC,https://teams.poc.com/sites/RashDevSiteOne,N/A,ftccontenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashDevSiteOne
Team_Content_01,0x,0x0100B9786769468A4BA69F9F83BD4043A819,BookContentType,https://teams.poc.com/sites/DTTesting,N/A,True,BookContentType,https://teams.poc.com/sites/DTTesting,N/A,isbn_field_type.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
Team_Content_01,0x,0x0100B6D6337DB4C14FE692E7D5C67481420F,CTWithSC2,https://teams.poc.com/sites/HariCTTest,N/A,True,CTWithSC2,https://teams.poc.com/sites/HariCTTest,N/A,remct.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/HariCTTest
Team_Content_01,0x,0x0100B6D6337DB4C14FE692E7D5C67481420F,CTWithSC2,https://teams.poc.com/sites/RashTeamSiteOne,N/A,True,CTWithSC2,https://teams.poc.com/sites/RashTeamSiteOne,N/A,remct.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://teams.poc.com/sites/RashTeamSiteOne,N/A,True,PlanetCT,https://teams.poc.com/sites/RashTeamSiteOne,N/A,planetctwither.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/RashTeamSiteOne
Team_Content_01,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,PlanetCT,https://teams.poc.com/sites/divTestSite,N/A,True,SunCT,https://teams.poc.com/sites/divTestSite,N/A,planetctwither.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/divTestSite
Team_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF39007A5224C9C2804A46B028C4F78283A2CB,"$Resources:SPWorld_News,NewsContentType;",https://teams.poc.com/sites/PMTTestPSONE,N/A,True,News Content Type,https://teams.poc.com/sites/PMTTestPSONE,N/A,spworld.news.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/PMTTestPSONE
Team_Content_01,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF39007A5224C9C2804A46B028C4F78283A2CB,"$Resources:SPWorld_News,NewsContentType;",https://teams.poc.com/sites/test,N/A,True,News Content Type,https://teams.poc.com/sites/test,N/A,spworld.news.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/test
Team_Content_New,0x,0x01007F771F25B12C41FBBA27540978FF0E2E,CTUsage,https://teams.poc.com/sites/TestERVidhi,N/A,True,CTUsage,https://teams.poc.com/sites/TestERVidhi,N/A,contenttypeusagetesting.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
Team_Content_New,0x,0x01010002CB55784047481FA81FC315856D4A41,Contoso Document,https://teams.poc.com/sites/DocSiteSC,N/A,True,Contoso Document,https://teams.poc.com/sites/DocSiteSC,N/A,contoso.intranet.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DocSiteSC
Team_Content_New,0x,0x010100C568DB52D9D0A14D9B2FDCC96666E9F2007948130EC3DB064584E219954237AF390064DEA0F50FC8C147B0B6EA0636C4A7D4008FCDC60EFAAD413DA3C18434003726F5,Contoso Web Page,https://teams.poc.com/sites/DocSiteSC,N/A,True,Contoso Web Page,https://teams.poc.com/sites/DocSiteSC,N/A,contoso.intranet.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/DocSiteSC
Team_Content_New,0x,0x0100AD846BE4B86B4EC7B00D7130D2CF6E05,Company,https://teams.poc.com/sites/TestERVidhi,N/A,True,Company,https://teams.poc.com/sites/TestERVidhi,N/A,customsitecolumnandcontenttype.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
Team_Content_New,0x,0x01002F65DFBEABA84A788B96DE6BBBDD9F93,FTCCT28,https://teams.poc.com/sites/TestERVidhi,N/A,True,FTCCT28,https://teams.poc.com/sites/TestERVidhi,N/A,ftcctandsc.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
Team_Content_New,0x,0x01003365B58939354D2D937A2F67411DB39A,FTCCT,https://teams.poc.com/sites/TestERVidhi,N/A,True,FTCCT,https://teams.poc.com/sites/TestERVidhi,N/A,ftcctsc.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
Team_Content_New,0x,0x0100E73BF04F1EDB4E8CB0C67DB3BA51BFC2,SunCT,https://teams.poc.com/sites/TestERVidhi,{3b046173-8ed3-4a32-ab47-f69d94204284},True,PlanetCT,https://teams.poc.com/sites/TestERVidhi,N/A,planetctwither.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
Team_Content_New,0x,0x01004E72DF2AE9104B04BE5147F8B2D7A40E,SampleCTERCT,https://teams.poc.com/sites/TestERVidhi,N/A,True,SampleCTERCT,https://teams.poc.com/sites/TestERVidhi,N/A,samplecterenv.wsp,Source-CustomContentType,https://teams.poc.com/,https://teams.poc.com/sites/TestERVidhi
