ContentDatabase,FeatureId,FeatureTitle,Scope,SiteCollection,SolutionName,Source,UpgradeStatus,WebApplication,WebUrl
Portal_Content_01,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/ConstosoTemplate1,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/ConstosoTemplate1
Portal_Content_01,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/DiscoveryTool,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestAccesntureWebPartIssue,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestAccesntureWebPartIssue
Portal_Content_01,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/AccentureTransformationTesting,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AccentureTransformationTesting
Portal_Content_01,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestSiteColumnRemoval,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteColumnRemoval
Portal_Content_01,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestAccesntureWebPartIssue,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestAccesntureWebPartIssue/subsite
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestContosoPublishingSite,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/PocContosoTeamSite,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/AnubhavPublishing,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/SudhaContosoPublishingSite,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/DemoContosoPublishing,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestingUnghostingTool,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestContosoTeamSite,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/KTContosoPublishingSite,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/,contoso.intranet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajTeam4,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam4
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/div,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/div
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest2,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest2
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/SampleAppCSOM,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleAppCSOM
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest5,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest5
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest7,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest7
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhitest8,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhitest8
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest6,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest6
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest9,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest9/Sub2/Sub3/Sub4
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest10,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest10
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest11,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest11
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest11,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest11/Sub2
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/rajapp,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/rajapp
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/SudhaTeam2,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaTeam2
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/SudhaField1,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaField1
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajField1,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/RajField1
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/Anubhav_02Oct_3,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Anubhav_02Oct_3
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajTeam4,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam4/Sub2
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajTeam5,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam5
Portal_Content_01,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,customfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,728cd1d5-c22f-4060-984d-d38207152c68,CustomEventReceiverThree Feature1,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,customeventreceiverthree.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoPublishingSite
Portal_Content_01,48e86892-0ec3-4710-b061-26c21702ec21,CustomNewField Feature1,Web,https://intranet.poc.com/sites/div,customnewfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/div
Portal_Content_01,48e86892-0ec3-4710-b061-26c21702ec21,CustomNewField Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,customnewfield.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,57ded087-885b-45aa-becb-5dacf3d16c4d,CustomWFVS Feature2,Web,https://intranet.poc.com/sites/DiscoveryTool,customwfvs.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/testSite,customsitecolumnandcontenttype.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/testSite
Portal_Content_01,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/testSite2,customsitecolumnandcontenttype.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/testSite2
Portal_Content_01,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/vidhiTest4,customsitecolumnandcontenttype.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest4
Portal_Content_01,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,customsitecolumnandcontenttype.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,b86418ef-12d2-463d-9c7b-0d5e8578e084,DataSheet Feature1,Site,https://intranet.poc.com/sites/RajTest1,datasheet.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,f1f19a9b-876c-4098-a174-d54e13eb0014,DeployASPX Feature1,Web,https://intranet.poc.com/sites/dd,deployaspx.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/dd
Portal_Content_01,340be594-6eb2-4a80-93f1-f9e70ea2525b,CustomWorkflowProject Feature2,Web,https://intranet.poc.com/sites/delSite1,customworkflowproject.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/delSite1
Portal_Content_01,6633bed0-6d85-4517-bdae-71c0f556b2e4,ERCT Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,erct.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,5cc6648f-1b59-40a3-b683-6d72f3106faf,EventReceivers Content Types,Site,https://intranet.poc.com/sites/AnubhavTeamSiteTest,eventreceivers.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,f808f9bd-5181-15c7-c2f3-91553937edce,Incident Reporting,Site,https://intranet.poc.com/sites/InfoPathForm2,form-template.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,0bedc105-bc8f-6061-0c3d-a7772c38ac07,EmpRegistrationForm,Site,https://intranet.poc.com/sites/vidTest,form-empregistrationf.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,f6c04a1c-d0f2-6937-19cc-dd8777cd7f25,RichtextField_AdminApproved_Published,Site,https://intranet.poc.com/sites/InfoPathForm2,form-richtextfield_ad.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,4e9378ef-5784-498f-9709-2df2e3b7bdb5,FTCCTandSC Feature1,Web,https://intranet.poc.com/sites/Publishing,ftcctandsc.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,4e9378ef-5784-498f-9709-2df2e3b7bdb5,FTCCTandSC Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,ftcctandsc.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,04a45833-932b-4048-ac83-0491af47e60d,FTCVisualWebPartTesting Feature1,Site,https://intranet.poc.com/sites/Publishing,ftcvisualwebparttesting.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,4184eeae-598c-46c7-8c3d-518d064f42c9,FTCMasterPageOne Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,ftcmasterpageone.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,34726d5b-e047-49dd-a56f-64a59f824683,FTCMasterPageOne RashCustomMasterPage,Site,https://intranet.poc.com/sites/DiscoveryTool,ftcmasterpageone.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,75bd038f-1356-4aa8-b1c4-e923feac2c48,FTCVisualWebPart Feature1,Site,https://intranet.poc.com/sites/Publishing,ftcvisualwebpart.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,75bd038f-1356-4aa8-b1c4-e923feac2c48,FTCVisualWebPart Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,ftcvisualwebpart.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,96967f04-bb8f-45b9-8bb0-62d079022346,GPUserAddedWPScope_GPUserAddedWPScope,WebApplication,N/A,gpuseraddedwpscope.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
Portal_Content_01,d073413c-3bd4-4fcc-a0ff-61e0e8043843,JDP.Transformation.DisableFeatureActivation Control,WebApplication,N/A,jdp.transformation.disablefeatureactivation.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
Portal_Content_01,e9a3cac0-d2eb-4ff5-b2dd-bf7d0dc42c51,FTCWebPart Feature1,Site,https://intranet.poc.com/sites/Publishing,ftcwebpart.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,e9a3cac0-d2eb-4ff5-b2dd-bf7d0dc42c51,FTCWebPart Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,ftcwebpart.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,91c431c2-6ca5-44c2-9b7c-f5ffc41b4554,ISBN_Field_Type Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,isbn_field_type.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,91c431c2-6ca5-44c2-9b7c-f5ffc41b4554,ISBN_Field_Type Feature1,Web,https://intranet.poc.com/sites/Publishing,isbn_field_type.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,c5cef19b-c93d-4b04-b0f1-905e275195f8,myvwebpart Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,myvwebpart.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,c5cef19b-c93d-4b04-b0f1-905e275195f8,myvwebpart Feature1,Site,https://intranet.poc.com/sites/Publishing,myvwebpart.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,eb515910-46ec-428b-88ba-91bc970f4faf,KWizCom Datasheet View for SharePoint 2013,Web,https://intranet.poc.com/sites/rajko,kwizcom datasheet view for sharepoint 2013 v11.1.00.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/rajko
Portal_Content_01,eb515910-46ec-428b-88ba-91bc970f4faf,KWizCom Datasheet View for SharePoint 2013,Web,https://intranet.poc.com/sites/vidhi1920,kwizcom datasheet view for sharepoint 2013 v11.1.00.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhi1920
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/rajdev,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/rajdev
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/TestTeamSiteParent2,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/TestTeamSiteParent2
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/vidhiTest10,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest10
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/delVidhiTest2,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/delVidhiTest2
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/div,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/div
Portal_Content_01,3b046173-8ed3-4a32-ab47-f69d94204284,PlanetCTWithER Feature1,Web,https://intranet.poc.com/sites/dd,planetctwither.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/dd
Portal_Content_01,d57d6298-0747-4cc5-96b6-0806e71f5942,PMFTCMasterPage Feature1,Web,https://intranet.poc.com/sites/Publishing,pmftcmasterpage.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,pmtcustomwebparttestone.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,Site,https://intranet.poc.com/sites/Publishing,pmtcustomwebparttestone.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,Site,https://intranet.poc.com/sites/dd,pmtcustomwebparttestone.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,pmtwebparttesttwo.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,Site,https://intranet.poc.com/sites/Publishing,pmtwebparttesttwo.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,Site,https://intranet.poc.com/sites/dd,pmtwebparttesttwo.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,pmftccontenttypesitecolumn.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscovery
Portal_Content_01,ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,Web,https://intranet.poc.com/sites/Publishing,pmftccontenttypesitecolumn.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
Portal_Content_01,ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,pmftccontenttypesitecolumn.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool/SubSiteDiscoveryDelete
Portal_Content_01,4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,Web,https://intranet.poc.com/sites/div,rashctsc.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/div
Portal_Content_01,4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,rashctsc.wsp,Features.csv,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,d410e817-6255-4fc0-928f-2ac6e16ce56c,SampleCTEREnv Feature1,Web,https://intranet.poc.com/sites/DiscoveryTool,samplecterenv.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool
Portal_Content_01,61e02b35-ccc0-4deb-a818-b61b0db6dddc,SharePointFeatureDemo,Site,https://intranet.poc.com/sites/dd,sharepointfeature.wsp,Features.csv,False,https://intranet.poc.com/,N/A
Portal_Content_01,7d6b0432-7d5f-439f-955f-6e5b9ef8ec73,SiteColumnwithSameName Feature1,Site,https://intranet.poc.com/sites/AnubhavTest1,sitecolumnwithsamename.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
Portal_Content_01,31994685-b8cf-4918-85a8-100946b1c02c,Datasheet View,Web,https://intranet.poc.com/sites/rajtest,spdatasheet.wsp,Features.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/rajtest
Portal_Content_01,1d7e283c-6795-4225-9c29-e597bfdea4ad,SPWorld.News Feature1,Site,https://intranet.poc.com/sites/DiscoveryTool,spworld.news.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
Portal_Content_01,d1861bd7-c146-4e15-b28d-309a846990d1,TiRaWebPart Feature1,Site,https://intranet.poc.com/sites/Publishing,tirawebpart.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
Portal_Content_01,1cd50f86-e87a-4cd3-ae5f-5304925e5557,TestSiteDefinitionOne Feature1,Site,https://intranet.poc.com/sites/TestContosoPublishingSite,testsitedefinitionone.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
Portal_Content_01,78806d7a-83b6-4f75-820e-2278f37f1b1b,TiRaWebPart2 Feature1,Site,https://intranet.poc.com/sites/Publishing,tirawebpart2.wsp,Features.csv,N/A,https://intranet.poc.com/,N/A
